component_id,component_path,old_needs_human_review,new_needs_human_review,old_status,new_status,route_profile,reason
agent_research_015_agent,agents/agent_research_015/agent_research_015_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
agent_research_016_agent,agents/agent_research_016/agent_research_016_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
agent_research_017_agent,agents/agent_research_017/agent_research_017_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
agent_research_018_agent,agents/agent_research_018/agent_research_018_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
agni_agent,agents/agni/agni_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
arjuna_agent,agents/arjuna/arjuna_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
aruna_agent,agents/aruna/aruna_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
brahma_agent,agents/brahma/brahma_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
chanakya_agent,agents/chanakya/chanakya_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
chandra_agent,agents/chandra/chandra_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
chitragupta_agent,agents/chitragupta/chitragupta_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
agent_class_matrix,agents/common/agent_class_matrix.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
director_authority_profiles,agents/common/director_authority_profiles.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
director_binding_matrix,agents/common/director_binding_matrix.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
production_agent_base,agents/common/production_agent_base.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,media_quality_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
sub_agent_matrix,agents/common/sub_agent_matrix.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
workflow_binding_contracts,agents/common/workflow_binding_contracts.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,media_quality_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
workflow_sub_agent_base,agents/common/workflow_sub_agent_base.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,media_quality_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
durga_agent,agents/durga/durga_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
ganesha_agent,agents/ganesha/ganesha_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
garuda_agent,agents/garuda/garuda_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
hanuman_agent,agents/hanuman/hanuman_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
indra_agent,agents/indra/indra_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
kama_agent,agents/kama/kama_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
krishna_agent,agents/krishna/krishna_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
kubera_agent,agents/kubera/kubera_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
Narada_Data_Ingestion_Agent_v2,agents/narada/narada_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,media_quality_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
nataraja_agent,agents/nataraja/nataraja_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
parashara_agent,agents/parashara/parashara_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
ravana_agent,agents/ravana/ravana_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
saraswati_agent,agents/saraswati/saraswati_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
shakti_agent,agents/shakti/shakti_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
shiva_agent,agents/shiva/shiva_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
tumburu_agent,agents/tumburu/tumburu_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
valmiki_agent,agents/valmiki/valmiki_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
varuna_agent,agents/varuna/varuna_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
vishnu_agent,agents/vishnu/vishnu_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
vishwakarma_agent,agents/vishwakarma/vishwakarma_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
vyasa_agent,agents/vyasa/vyasa_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
yama_agent,agents/yama/yama_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
yudhishthira_agent,agents/yudhishthira/yudhishthira_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SUB_AGENT_RUNTIME_REGISTRY,subagents/SUB_AGENT_RUNTIME_REGISTRY.yaml,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_110_sub_agent,subagents/cwf_110/cwf_110_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_120_sub_agent,subagents/cwf_120/cwf_120_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_130_sub_agent,subagents/cwf_130/cwf_130_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_140_sub_agent,subagents/cwf_140/cwf_140_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_210_sub_agent,subagents/cwf_210/cwf_210_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_220_sub_agent,subagents/cwf_220/cwf_220_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_230_sub_agent,subagents/cwf_230/cwf_230_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_240_sub_agent,subagents/cwf_240/cwf_240_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_310_sub_agent,subagents/cwf_310/cwf_310_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_320_sub_agent,subagents/cwf_320/cwf_320_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_330_sub_agent,subagents/cwf_330/cwf_330_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_340_sub_agent,subagents/cwf_340/cwf_340_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_410_sub_agent,subagents/cwf_410/cwf_410_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_420_sub_agent,subagents/cwf_420/cwf_420_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_430_sub_agent,subagents/cwf_430/cwf_430_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_440_sub_agent,subagents/cwf_440/cwf_440_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_510_sub_agent,subagents/cwf_510/cwf_510_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_520_sub_agent,subagents/cwf_520/cwf_520_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_530_sub_agent,subagents/cwf_530/cwf_530_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_610_sub_agent,subagents/cwf_610/cwf_610_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_620_sub_agent,subagents/cwf_620/cwf_620_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
cwf_630_sub_agent,subagents/cwf_630/cwf_630_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
wf_000_sub_agent,subagents/wf_000/wf_000_sub_agent.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,general_support_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
