component_id,component_path,old_lifecycle_status,new_lifecycle_status,consumed_by_dag,active_runtime,reason
M-071_Intelligence_Memory_System,skills/system_intelligence/M-071-intelligence-memory-system.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-072-pattern-recognition-engine,skills/system_intelligence/M-072-pattern-recognition-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-072_Pattern_Recognition_Engine,skills/system_intelligence/M-072-pattern-recognition-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-073-trend-prediction-engine,skills/system_intelligence/M-073-trend-prediction-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-073_Trend_Prediction_Engine,skills/system_intelligence/M-073-trend-prediction-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-074-viral-opportunity-scanner,skills/system_intelligence/M-074-viral-opportunity-scanner.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-074_Viral_Opportunity_Scanner,skills/system_intelligence/M-074-viral-opportunity-scanner.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-075-content-replication-engine,skills/system_intelligence/M-075-content-replication-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-075_Content_Replication_Engine,skills/system_intelligence/M-075-content-replication-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-076-multi-channel-expansion-engine,skills/system_intelligence/M-076-multi-channel-expansion-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-076_Multi_Channel_Expansion_Engine,skills/system_intelligence/M-076-multi-channel-expansion-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-077-language-localization-engine,skills/system_intelligence/M-077-language-localization-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-077_Language_Localization_Engine,skills/system_intelligence/M-077-language-localization-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-078-cultural-adaptation-engine,skills/system_intelligence/M-078-cultural-adaptation-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-078_Cultural_Adaptation_Engine,skills/system_intelligence/M-078-cultural-adaptation-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-079-platform-format-engine,skills/system_intelligence/M-079-platform-format-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-079_Platform_Format_Engine,skills/system_intelligence/M-079-platform-format-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-080-shorts-generator,skills/system_intelligence/M-080-shorts-generator.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-080_Shorts_Generator,skills/system_intelligence/M-080-shorts-generator.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-081-clip-extraction-engine,skills/system_intelligence/M-081-clip-extraction-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-081_Clip_Extraction_Engine,skills/system_intelligence/M-081-clip-extraction-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-082-viral-clip-optimizer,skills/system_intelligence/M-082-viral-clip-optimizer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-082_Viral_Clip_Optimizer,skills/system_intelligence/M-082-viral-clip-optimizer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-083-social-media-distributor,skills/system_intelligence/M-083-social-media-distributor.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-083_Social_Media_Distributor,skills/system_intelligence/M-083-social-media-distributor.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-084-cross-platform-analytics,skills/system_intelligence/M-084-cross-platform-analytics.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-084_Cross_Platform_Analytics,skills/system_intelligence/M-084-cross-platform-analytics.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-085-ai-avatar-director,skills/system_intelligence/M-085-ai-avatar-director.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-085_Ai_Avatar_Director,skills/system_intelligence/M-085-ai-avatar-director.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-086-cinematic-shot-planner,skills/system_intelligence/M-086-cinematic-shot-planner.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-086_Cinematic_Shot_Planner,skills/system_intelligence/M-086-cinematic-shot-planner.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-087-lighting-designer,skills/system_intelligence/M-087-lighting-designer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-087_Lighting_Designer,skills/system_intelligence/M-087-lighting-designer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-088-scene-composition-engine,skills/system_intelligence/M-088-scene-composition-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-088_Scene_Composition_Engine,skills/system_intelligence/M-088-scene-composition-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-089-motion-director,skills/system_intelligence/M-089-motion-director.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-089_Motion_Director,skills/system_intelligence/M-089-motion-director.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090,skills/system_intelligence/M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-090_Generic_M_090_Forbidden_In_Runtime_Split_Into_Av_Emo_090_And_Yt_For_090,skills/system_intelligence/M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-001-global-trend-scanner,skills/topic_intelligence/M-001-global-trend-scanner.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-001-global-trend-scanner.skill,skills/topic_intelligence/M-001-global-trend-scanner.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-002-topic-opportunity-miner,skills/topic_intelligence/M-002-topic-opportunity-miner.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-002-topic-opportunity-miner.skill,skills/topic_intelligence/M-002-topic-opportunity-miner.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-003-keyword-intelligence-miner,skills/topic_intelligence/M-003-keyword-intelligence-miner.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-003_Keyword_Intelligence_Miner,skills/topic_intelligence/M-003-keyword-intelligence-miner.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-004-audience-demographic-mapper,skills/topic_intelligence/M-004-audience-demographic-mapper.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-004_Audience_Demographic_Mapper,skills/topic_intelligence/M-004-audience-demographic-mapper.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-006-viral-pattern-detector,skills/topic_intelligence/M-006-viral-pattern-detector.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-006_Viral_Pattern_Detector,skills/topic_intelligence/M-006-viral-pattern-detector.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-007-algorithm-signal-monitor,skills/topic_intelligence/M-007-algorithm-signal-monitor.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-007_Algorithm_Signal_Monitor,skills/topic_intelligence/M-007-algorithm-signal-monitor.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-008-topic-viability-scorer,skills/topic_intelligence/M-008-topic-viability-scorer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-008_Topic_Viability_Scorer,skills/topic_intelligence/M-008-topic-viability-scorer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-012-audience-interest-predictor,skills/topic_intelligence/M-012-audience-interest-predictor.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-012_Audience_Interest_Predictor,skills/topic_intelligence/M-012-audience-interest-predictor.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-013-search-demand-forecaster,skills/topic_intelligence/M-013-search-demand-forecaster.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-013_Search_Demand_Forecaster,skills/topic_intelligence/M-013-search-demand-forecaster.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-014-comment-sentiment-analyzer,skills/topic_intelligence/M-014-comment-sentiment-analyzer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-014_Comment_Sentiment_Analyzer,skills/topic_intelligence/M-014-comment-sentiment-analyzer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-015-cultural-context-analyzer,skills/topic_intelligence/M-015-cultural-context-analyzer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-015_Cultural_Context_Analyzer,skills/topic_intelligence/M-015-cultural-context-analyzer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-016-content-gap-finder,skills/topic_intelligence/M-016-content-gap-finder.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-016_Content_Gap_Finder,skills/topic_intelligence/M-016-content-gap-finder.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-018-trend-lifecycle-predictor,skills/topic_intelligence/M-018-trend-lifecycle-predictor.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-018_Trend_Lifecycle_Predictor,skills/topic_intelligence/M-018-trend-lifecycle-predictor.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-019-audience-pain-point-miner,skills/topic_intelligence/M-019-audience-pain-point-miner.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-019_Audience_Pain_Point_Miner,skills/topic_intelligence/M-019-audience-pain-point-miner.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-023-trend-risk-evaluator,skills/topic_intelligence/M-023-trend-risk-evaluator.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-023-trend-risk-evaluator.skill,skills/topic_intelligence/M-023-trend-risk-evaluator.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-024-topic-finalization-engine,skills/topic_intelligence/M-024-topic-finalization-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-024-topic-finalization-engine.skill,skills/topic_intelligence/M-024-topic-finalization-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
README,subskills/README.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
